date,n_articles,sentiment_mean,sentiment_std,neg_mean,neu_mean,pos_mean
2024-08-11,11,0.71,0.4293092125729426,0.018545454545454546,0.8900909090909092,0.09136363636363636
2024-08-12,11,0.8346363636363635,0.32873797247268916,0.024909090909090912,0.8805454545454545,0.09436363636363637
2024-08-13,23,0.7811739130434782,0.46608599013232366,0.024434782608695655,0.8747391304347826,0.10056521739130435
2024-08-14,30,0.7359333333333333,0.4795676165574305,0.026766666666666668,0.8534,0.11986666666666666
2024-08-15,14,0.923,0.26571673755219977,0.027785714285714285,0.8637857142857143,0.10864285714285714
2024-08-16,7,0.8994285714285715,0.16288938695001703,0.028142857142857143,0.856,0.116
2024-08-17,5,0.7114,0.3792529498896482,0.045,0.8314,0.1238
2024-08-18,6,0.6836666666666668,0.40533475876942343,0.017333333333333336,0.8481666666666667,0.13466666666666668
2024-08-19,17,0.6391176470588236,0.6438654636600084,0.050470588235294114,0.8421176470588234,0.10747058823529411
2024-08-20,8,0.806875,0.361353581294396,0.024,0.891375,0.084875
2024-08-21,18,0.6507222222222222,0.5600356927234039,0.02711111111111111,0.8652777777777777,0.10761111111111112
2024-08-22,6,0.733,0.38998153802455826,0.028499999999999998,0.8253333333333334,0.14616666666666667
2024-08-23,14,0.6579285714285714,0.4583226046030349,0.024357142857142855,0.8794285714285713,0.09614285714285715
2024-08-24,6,0.6586666666666666,0.5103330938383935,0.04833333333333333,0.8451666666666666,0.106
2024-08-25,6,0.875,0.29884644886630324,0.0305,0.8601666666666666,0.10933333333333334
2024-08-26,14,0.7600714285714286,0.36552290558252915,0.019785714285714285,0.8722857142857142,0.10792857142857142
2024-08-27,17,0.624764705882353,0.44131062323092857,0.01388235294117647,0.8817058823529412,0.10435294117647059
2024-08-28,17,0.6640588235294117,0.5036233054809213,0.02235294117647059,0.8432941176470589,0.1342941176470588
2024-08-29,14,0.6439285714285715,0.39782320470003024,0.027142857142857142,0.877,0.09564285714285714
2024-08-30,14,0.7249285714285715,0.42920059220794227,0.029642857142857144,0.8724285714285714,0.09792857142857143
2024-08-31,10,0.5953999999999999,0.4973130469499737,0.011699999999999999,0.8778,0.1105
2024-09-01,5,0.5980000000000001,0.5458978842237805,0.022,0.9144,0.0636
2024-09-02,9,0.781,0.35797870048370195,0.022666666666666665,0.8717777777777778,0.10555555555555556
2024-09-03,7,0.8472857142857143,0.3851812189457988,0.02642857142857143,0.8739999999999999,0.09971428571428571
2024-09-04,9,0.7897777777777777,0.3347662534432711,0.026000000000000002,0.817,0.15666666666666668
2024-09-05,15,0.7936,0.4208866152031243,0.03306666666666667,0.8688666666666667,0.09793333333333333
2024-09-06,18,0.5132777777777777,0.5866726520416601,0.0445,0.8671666666666666,0.08827777777777777
2024-09-07,8,0.696375,0.42141595925437575,0.020875,0.880875,0.09825
2024-09-08,17,0.8121176470588235,0.30357842527774864,0.029705882352941176,0.8358823529411765,0.13452941176470587
2024-09-09,28,0.6798928571428571,0.54763020364758,0.01978571428571429,0.8916428571428572,0.08842857142857143
2024-09-10,34,0.6030588235294118,0.5497906456194894,0.031764705882352945,0.8835588235294117,0.08455882352941177
2024-09-11,16,0.6980625,0.4605824528065885,0.044875,0.8735625,0.08125
2024-09-12,19,0.8403684210526317,0.30721132981970345,0.024789473684210524,0.8278421052631578,0.14726315789473685
2024-09-13,8,0.535,0.502266008064594,0.03425,0.8815,0.084375
2024-09-14,8,0.723375,0.5008672300548891,0.04325,0.8396250000000001,0.117125
2024-09-15,5,0.8795999999999999,0.2558804408312601,0.026000000000000002,0.8512000000000001,0.12279999999999999
2024-09-16,20,0.4711,0.6127889565447128,0.046,0.8566499999999999,0.09725
2024-09-17,20,0.7582,0.38079274650323064,0.0273,0.8773500000000001,0.0955
2024-09-18,19,0.6587368421052632,0.5064627706077673,0.048684210526315795,0.8467368421052632,0.10452631578947369
2024-09-19,20,0.64885,0.4632242011448838,0.03225,0.88565,0.08199999999999999
2024-09-20,21,0.6797619047619048,0.5302643590476268,0.03185714285714286,0.8811904761904762,0.08676190476190476
2024-09-21,3,0.8023333333333333,0.32771074644163467,0.05533333333333334,0.8029999999999999,0.14133333333333334
2024-09-22,3,0.878,0.18924058761270005,0.019,0.7869999999999999,0.19466666666666665
2024-09-23,13,0.8442307692307692,0.29887515616785376,0.022692307692307692,0.8675384615384616,0.10969230769230769
2024-09-24,9,0.5876666666666667,0.571416879344669,0.04622222222222223,0.8466666666666667,0.1071111111111111
2024-09-25,18,0.7841666666666667,0.4281015890980029,0.0385,0.8576111111111111,0.10388888888888889
2024-09-26,12,0.5579166666666667,0.6924997483863453,0.031083333333333334,0.864,0.10491666666666666
2024-09-27,14,0.5362857142857143,0.5375809675791142,0.041928571428571426,0.8392142857142858,0.1187142857142857
2024-09-28,13,0.48007692307692307,0.7729388140444302,0.047384615384615386,0.8480769230769231,0.10446153846153847
2024-09-29,7,0.6815714285714286,0.4168996110747594,0.02142857142857143,0.8714285714285713,0.10714285714285714
2024-09-30,13,0.5077692307692308,0.7882965975069445,0.04853846153846154,0.8701538461538461,0.0813076923076923
2024-10-01,23,0.47056521739130436,0.7779135746625513,0.05434782608695652,0.8432173913043478,0.10234782608695653
2024-10-02,15,0.6314,0.6950687324697773,0.030266666666666667,0.8508,0.11893333333333334
2024-10-03,12,0.7595000000000001,0.3544979805045696,0.033749999999999995,0.8416666666666667,0.12466666666666666
2024-10-04,9,0.7638888888888888,0.3713628429327726,0.01633333333333333,0.8265555555555556,0.157
2024-10-05,6,0.7633333333333333,0.3874545994909167,0.028999999999999998,0.8061666666666666,0.165
2024-10-06,7,0.9292857142857143,0.13270985178917485,0.026714285714285715,0.8077142857142857,0.16557142857142856
2024-10-07,16,0.5635625,0.5767233847348311,0.050312499999999996,0.8808125,0.068625
2024-10-08,11,0.9031818181818182,0.2996103530193235,0.03127272727272727,0.8572727272727273,0.11163636363636363
2024-10-09,15,0.5970666666666666,0.5630887352891406,0.027800000000000002,0.868,0.10406666666666667
2024-10-10,30,0.7905333333333334,0.5507911384190196,0.03116666666666667,0.8360666666666667,0.13269999999999998
2024-10-11,13,0.38492307692307687,0.6995122659799542,0.025153846153846155,0.8973846153846154,0.07738461538461539
2024-10-12,3,0.6506666666666666,0.5998702637515326,0.07833333333333332,0.774,0.14733333333333334
2024-10-13,5,0.693,0.4478666096060299,0.02,0.889,0.091
2024-10-14,11,0.7184545454545455,0.4617192574793397,0.018000000000000002,0.890909090909091,0.0910909090909091
2024-10-15,15,0.9492666666666667,0.08507095078031432,0.024533333333333334,0.8578,0.11779999999999999
2024-10-16,29,0.7970344827586208,0.5093456223962145,0.03265517241379311,0.8572068965517241,0.11013793103448276
2024-10-17,31,0.8169032258064516,0.4271196050162616,0.03064516129032258,0.866,0.1032258064516129
2024-10-18,26,0.9113076923076923,0.17331330456275287,0.022076923076923074,0.8646153846153847,0.11334615384615385
2024-10-19,3,0.6463333333333333,0.5672427463911138,0.06133333333333333,0.8496666666666667,0.08900000000000001
2024-10-20,7,0.9345714285714285,0.15395871431746144,0.027857142857142858,0.8252857142857143,0.14714285714285716
2024-10-21,14,0.6547142857142857,0.4799085535601755,0.04221428571428571,0.8433571428571429,0.11457142857142857
2024-10-22,3,0.39466666666666667,0.5299493686507546,0.03233333333333333,0.896,0.07133333333333335
2024-10-23,4,0.04049999999999999,0.6129842303572471,0.08524999999999999,0.8965000000000001,0.01825
2024-10-24,4,0.53375,0.39010372552267003,0.01525,0.7275,0.25725
2024-10-25,3,0.4656666666666667,0.5005460351789167,0.008,0.8996666666666666,0.09233333333333332
2024-10-26,1,0.572,,0.0,0.73,0.27
2024-10-27,4,0.48224999999999996,0.15936828417222793,0.048,0.72175,0.23025
2024-10-28,2,0.0,0.0,0.0,1.0,0.0
2024-10-29,3,0.3233333333333333,0.28121936870232345,0.0,0.8313333333333333,0.16866666666666666
2024-10-30,2,0.7909999999999999,0.28991378028648446,0.0125,0.7665,0.22099999999999997
2024-10-31,5,0.6596,0.40433439131491156,0.011800000000000001,0.8272,0.16099999999999998
2024-11-01,4,0.2825,0.2166817943436873,0.0105,0.89275,0.09675
2024-11-02,5,0.6546000000000001,0.4741585177975821,0.0178,0.9187999999999998,0.0632
2024-11-03,1,0.0,,0.0,1.0,0.0
2024-11-04,3,-0.141,0.8995170926669488,0.09966666666666667,0.8363333333333333,0.06433333333333334
2024-11-05,5,0.42400000000000004,0.34959619563147426,0.0052,0.8158,0.179
2024-11-06,5,0.0756,0.43983951618743855,0.05620000000000001,0.8316000000000001,0.11200000000000002
2024-11-07,2,0.14400000000000002,0.27718585822512665,0.0545,0.6665000000000001,0.279
2024-11-08,2,0.211,0.29839906166072305,0.0,0.8815,0.1185
2024-11-09,3,0.221,0.4857911073702358,0.02766666666666667,0.8473333333333333,0.125
2024-11-10,3,0.31566666666666665,0.2956185605359266,0.0,0.7846666666666667,0.2153333333333333
2024-11-11,3,0.426,0.38555284981439314,0.0,0.774,0.226
2024-11-12,2,-0.201,0.28425692603699215,0.1065,0.8935,0.0
2024-11-13,2,0.3245,0.45891230099006936,0.0,0.9095,0.0905
2024-11-14,2,0.17,0.2404163056034262,0.0,0.931,0.069
2024-11-15,2,0.5445,0.09545941546018392,0.0,0.7815000000000001,0.2185
2024-11-16,1,-0.06,,0.058,0.942,0.0
2024-11-17,1,0.0,,0.0,1.0,0.0
2024-11-19,1,0.527,,0.0,0.88,0.12
2024-11-20,2,0.0,0.0,0.0,1.0,0.0
2024-11-22,2,0.3185,0.45042701961583076,0.0,0.8705,0.1295
2024-11-23,3,0.22166666666666668,0.24027553627727757,0.0,0.9103333333333333,0.08966666666666667
2024-11-24,1,0.599,,0.039,0.806,0.155
2024-11-25,1,0.0,,0.0,1.0,0.0
2024-11-26,4,0.0,0.0,0.0,1.0,0.0
2024-11-27,1,0.0,,0.0,1.0,0.0
